setup_code,setup_definition,high_lookback_days,leader,laggard,context_filter,trigger_code,trigger_definition,setup_idx,setup_date,trigger_idx,trigger_date,leader_strength_definition,laggard_definition,branch_id,direction,horizon_day,laggard_abs_return,leader_abs_return,excess_return
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,2743,2016-11-23,2746.0,2016-11-29,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,2,-0.029173969280118617,0.0037136102811572425,-0.03288757956127586
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,2743,2016-11-23,2746.0,2016-11-29,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,3,-0.02724058610134006,0.00287658798963486,-0.03011717409097492
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,2743,2016-11-23,2746.0,2016-11-29,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,4,-0.019673768044430218,0.005387271919084391,-0.02506103996351461
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,2743,2016-11-23,2746.0,2016-11-29,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,5,-0.017319625561891372,0.006799382041463131,-0.024119007603354503
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,2750,2016-12-05,2751.0,2016-12-06,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,1,0.01266270637773248,0.015533572712214783,-0.0028708663344823027
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,2750,2016-12-05,2751.0,2016-12-06,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,2,0.014459257598819164,0.019688803650456554,-0.00522954605163739
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,2750,2016-12-05,2751.0,2016-12-06,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,3,0.022416080147582784,0.027014231033616776,-0.0045981508860339915
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,2750,2016-12-05,2751.0,2016-12-06,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,4,0.0177961380317313,0.029040117690654732,-0.011243979658923431
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,2750,2016-12-05,2751.0,2016-12-06,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,5,0.030629821718690664,0.03501441512733039,-0.004384593408639725
S2,rolling divergence,60,DIA,QQQ,SPY,T5,gap compression,2750,2016-12-05,2752.0,2016-12-07,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,1,0.0017740864848405646,0.004091672643716127,-0.002317586158875562
S2,rolling divergence,60,DIA,QQQ,SPY,T5,gap compression,2750,2016-12-05,2752.0,2016-12-07,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,2,0.009631414002336358,0.011305050497484093,-0.0016736364951477345
S2,rolling divergence,60,DIA,QQQ,SPY,T5,gap compression,2750,2016-12-05,2752.0,2016-12-07,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,3,0.005069241339360708,0.013299949249700793,-0.008230707910340085
S2,rolling divergence,60,DIA,QQQ,SPY,T5,gap compression,2750,2016-12-05,2752.0,2016-12-07,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,4,0.017742447932368455,0.019182864002307065,-0.0014404160699386104
S2,rolling divergence,60,DIA,QQQ,SPY,T5,gap compression,2750,2016-12-05,2752.0,2016-12-07,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,5,0.015630132117304463,0.013606791925646178,0.002023340191658285
S1,same-day strict non-confirmation,60,DIA,QQQ,SPY,T1,relative-strength turn,2751,2016-12-06,2756.0,2016-12-13,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,1,-0.002075491514926364,-0.0054711203196293745,0.0033956288047030103
S1,same-day strict non-confirmation,60,DIA,QQQ,SPY,T1,relative-strength turn,2751,2016-12-06,2756.0,2016-12-13,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,2,-0.000498161246666462,-0.0028608287960393275,0.0023626675493728655
S1,same-day strict non-confirmation,60,DIA,QQQ,SPY,T1,relative-strength turn,2751,2016-12-06,2756.0,2016-12-13,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,3,-0.0042031932501112035,-0.0030521080777553555,-0.001151085172355848
S1,same-day strict non-confirmation,60,DIA,QQQ,SPY,T1,relative-strength turn,2751,2016-12-06,2756.0,2016-12-13,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,4,-0.00012355967929111866,-0.0009895625088197635,0.0008660028295286448
S1,same-day strict non-confirmation,60,DIA,QQQ,SPY,T1,relative-strength turn,2751,2016-12-06,2756.0,2016-12-13,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,5,0.0037066551191002883,0.0031356205019050787,0.0005710346171952096
S1,same-day strict non-confirmation,60,DIA,QQQ,SPY,T5,gap compression,2751,2016-12-06,2752.0,2016-12-07,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T5_DIA_leads,DIA leads / QQQ lags,1,0.0017740864848405646,0.004091672643716127,-0.002317586158875562
S1,same-day strict non-confirmation,60,DIA,QQQ,SPY,T5,gap compression,2751,2016-12-06,2752.0,2016-12-07,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T5_DIA_leads,DIA leads / QQQ lags,2,0.009631414002336358,0.011305050497484093,-0.0016736364951477345
S1,same-day strict non-confirmation,60,DIA,QQQ,SPY,T5,gap compression,2751,2016-12-06,2752.0,2016-12-07,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T5_DIA_leads,DIA leads / QQQ lags,3,0.005069241339360708,0.013299949249700793,-0.008230707910340085
S1,same-day strict non-confirmation,60,DIA,QQQ,SPY,T5,gap compression,2751,2016-12-06,2752.0,2016-12-07,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T5_DIA_leads,DIA leads / QQQ lags,4,0.017742447932368455,0.019182864002307065,-0.0014404160699386104
S1,same-day strict non-confirmation,60,DIA,QQQ,SPY,T5,gap compression,2751,2016-12-06,2752.0,2016-12-07,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T5_DIA_leads,DIA leads / QQQ lags,5,0.015630132117304463,0.013606791925646178,0.002023340191658285
S1,same-day strict non-confirmation,60,DIA,QQQ,SPY,T1,relative-strength turn,2752,2016-12-07,2756.0,2016-12-13,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,1,-0.002075491514926364,-0.0054711203196293745,0.0033956288047030103
S1,same-day strict non-confirmation,60,DIA,QQQ,SPY,T1,relative-strength turn,2752,2016-12-07,2756.0,2016-12-13,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,2,-0.000498161246666462,-0.0028608287960393275,0.0023626675493728655
S1,same-day strict non-confirmation,60,DIA,QQQ,SPY,T1,relative-strength turn,2752,2016-12-07,2756.0,2016-12-13,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,3,-0.0042031932501112035,-0.0030521080777553555,-0.001151085172355848
S1,same-day strict non-confirmation,60,DIA,QQQ,SPY,T1,relative-strength turn,2752,2016-12-07,2756.0,2016-12-13,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,4,-0.00012355967929111866,-0.0009895625088197635,0.0008660028295286448
S1,same-day strict non-confirmation,60,DIA,QQQ,SPY,T1,relative-strength turn,2752,2016-12-07,2756.0,2016-12-13,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_DIA_leads,DIA leads / QQQ lags,5,0.0037066551191002883,0.0031356205019050787,0.0005710346171952096
S1,same-day strict non-confirmation,60,DIA,QQQ,SPY,T5,gap compression,2752,2016-12-07,2754.0,2016-12-09,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T5_DIA_leads,DIA leads / QQQ lags,1,-0.00451865165812404,0.0019725984273839536,-0.0064912500855079935
S1,same-day strict non-confirmation,60,DIA,QQQ,SPY,T5,gap compression,2752,2016-12-07,2754.0,2016-12-09,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T5_DIA_leads,DIA leads / QQQ lags,2,0.00803365843964654,0.0077897499878476495,0.00024390845179889098
S1,same-day strict non-confirmation,60,DIA,QQQ,SPY,T5,gap compression,2752,2016-12-07,2754.0,2016-12-09,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T5_DIA_leads,DIA leads / QQQ lags,3,0.005941493134794751,0.0022760110087751695,0.0036654821260195813
S1,same-day strict non-confirmation,60,DIA,QQQ,SPY,T5,gap compression,2752,2016-12-07,2754.0,2016-12-09,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T5_DIA_leads,DIA leads / QQQ lags,4,0.007531495135676414,0.004906636050729274,0.00262485908494714
S1,same-day strict non-confirmation,60,DIA,QQQ,SPY,T5,gap compression,2752,2016-12-07,2754.0,2016-12-09,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T5_DIA_leads,DIA leads / QQQ lags,5,0.003796698170608126,0.004713866751230755,-0.0009171685806226293
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,2753,2016-12-08,2756.0,2016-12-13,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,1,-0.002075491514926364,-0.0054711203196293745,0.0033956288047030103
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,2753,2016-12-08,2756.0,2016-12-13,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,2,-0.000498161246666462,-0.0028608287960393275,0.0023626675493728655
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,2753,2016-12-08,2756.0,2016-12-13,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,3,-0.0042031932501112035,-0.0030521080777553555,-0.001151085172355848
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,2753,2016-12-08,2756.0,2016-12-13,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,4,-0.00012355967929111866,-0.0009895625088197635,0.0008660028295286448
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,2753,2016-12-08,2756.0,2016-12-13,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,5,0.0037066551191002883,0.0031356205019050787,0.0005710346171952096
S2,rolling divergence,60,DIA,QQQ,SPY,T5,gap compression,2753,2016-12-08,2754.0,2016-12-09,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,1,-0.00451865165812404,0.0019725984273839536,-0.0064912500855079935
S2,rolling divergence,60,DIA,QQQ,SPY,T5,gap compression,2753,2016-12-08,2754.0,2016-12-09,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,2,0.00803365843964654,0.0077897499878476495,0.00024390845179889098
S2,rolling divergence,60,DIA,QQQ,SPY,T5,gap compression,2753,2016-12-08,2754.0,2016-12-09,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,3,0.005941493134794751,0.0022760110087751695,0.0036654821260195813
S2,rolling divergence,60,DIA,QQQ,SPY,T5,gap compression,2753,2016-12-08,2754.0,2016-12-09,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,4,0.007531495135676414,0.004906636050729274,0.00262485908494714
S2,rolling divergence,60,DIA,QQQ,SPY,T5,gap compression,2753,2016-12-08,2754.0,2016-12-09,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,5,0.003796698170608126,0.004713866751230755,-0.0009171685806226293
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,2754,2016-12-09,2756.0,2016-12-13,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,1,-0.002075491514926364,-0.0054711203196293745,0.0033956288047030103
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,2754,2016-12-09,2756.0,2016-12-13,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,2,-0.000498161246666462,-0.0028608287960393275,0.0023626675493728655
